chrom,chromStart,chromEnd,name,mp,label1,label2,sim,yak,mel,correct,delta
X,21239180.0,21240180.0,2057_peak_25598_head,21239679.5,1,0,0.6936101,0.81203425,0.6974965,False,-0.055325687
X,4860036.0,4861036.0,2057_peak_22401_head,4860535.5,1,0,0.49821123,0.8290608,0.60573345,False,-0.057902575
X,4861739.0,4862739.0,2057_peak_22402_head,4862239.0,1,0,0.6593622,0.510891,0.52176785,False,-0.06335878
X,1802683.0,1803683.0,2057_peak_21819_head,1803182.5,1,0,0.5101388,0.20977947,0.2952157,False,-0.06474343
X,13272993.0,13273993.0,2057_peak_24083_head,13273492.5,1,0,0.73440105,0.4299238,0.5153606,False,-0.066801846
X,16649919.0,16650919.0,2057_peak_24728_head,16650418.5,1,0,0.20699908,0.18928239,0.1258157,False,-0.072325036
X,17528791.0,17529791.0,2057_peak_24869_head,17529290.5,1,0,0.610732,0.5435406,0.5022772,False,-0.07485908
X,13568696.0,13569696.0,2057_peak_24161_head,13569196.0,1,0,0.07292182,0.15234295,0.03300779,False,-0.07962459
X,1306934.0,1307934.0,2057_peak_21722_head,1307433.5,1,0,0.14264855,0.20255163,0.09204938,False,-0.08055071
X,9139781.0,9140781.0,2057_peak_23272_head,9140281.0,1,0,0.37534046,0.23085016,0.22046353,False,-0.08263178
X,19842245.0,19843245.0,2057_peak_25377_head,19842745.0,1,0,0.41111785,0.32733023,0.28451878,False,-0.08470526
X,13398745.0,13399745.0,2057_peak_24134_head,13399244.5,1,0,0.044577174,0.23532076,0.052832857,False,-0.08711611
X,13353021.0,13354021.0,2057_peak_24117_head,13353520.5,1,0,0.62392545,0.5750899,0.48857352,False,-0.11093417
X,18866796.0,18867796.0,2057_peak_25173_head,18867296.0,1,0,0.3672932,0.6812828,0.41107315,False,-0.11321485
X,6273645.0,6274645.0,2057_peak_22685_head,6274145.0,1,0,0.15954998,0.31436706,0.12276211,False,-0.11419641
X,8307686.0,8308686.0,2057_peak_23114_head,8308185.5,1,0,0.16604193,0.5260068,0.23008186,False,-0.11594251
X,14341104.0,14342104.0,2057_peak_24324_head,14341604.0,1,0,0.4419778,0.6264779,0.41681066,False,-0.11741719
X,18116604.0,18117604.0,2057_peak_25004_merged,18117103.5,1,1,0.6223192,0.74213505,0.56297654,False,-0.119250596
X,14467419.0,14468419.0,2057_peak_24344_head,14467919.0,1,0,0.61764073,0.6081097,0.49024427,False,-0.122630954
X,5334267.0,5335267.0,2057_peak_22490_head,5334767.0,1,0,0.7940043,0.3859812,0.46099308,False,-0.12899968
X,22563028.0,22564028.0,2057_peak_25739_head,22563528.0,1,0,0.42904672,0.1633845,0.16373804,False,-0.13247755
X,20489276.0,20490276.0,2057_peak_25477_merged,20489776.0,1,1,0.95491713,0.94081515,0.81534535,False,-0.1325208
X,3733572.0,3734572.0,2057_peak_22212_head,3734072.0,1,0,0.6506582,0.7797886,0.57683027,False,-0.13839316
X,13274612.0,13275612.0,2057_peak_24084_head,13275112.0,1,0,0.8708893,0.6833881,0.6342762,False,-0.1428625
X,18195423.0,18196423.0,2057_peak_25028_head,18195922.5,1,0,0.81475693,0.6731801,0.5946306,False,-0.14933789
X,12305296.0,12306296.0,2057_peak_23886_head,12305795.5,1,0,0.6446663,0.5970539,0.46218154,False,-0.15867856
X,4729617.0,4730617.0,2057_peak_22381_head,4730117.0,1,0,0.5195195,0.45559874,0.3184133,False,-0.16914585
X,18182142.0,18183142.0,2057_peak_25019_head,18182641.5,1,0,0.519132,0.9658925,0.5453541,False,-0.1971581
X,15227252.0,15228252.0,2057_peak_24462_head,15227752.0,1,0,0.39248446,0.74309355,0.33162725,False,-0.23616177
X,860162.0,861162.0,2057_peak_21620_head,860662.0,1,0,0.7187784,0.96422654,0.54035306,False,-0.30114937
X,6893467.0,6894467.0,2057_peak_22845_head,6893967.0,1,0,0.06962303,0.6529683,0.05145158,False,-0.30984408
X,8946950.0,8947950.0,2057_peak_23227_head,8947450.0,1,0,0.54651666,0.6623646,0.09512258,False,-0.50931805
