Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Identifier,Strand,Distance
2L,2418232,2419232,1.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-89999
2L,2419679,2420679,1.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-88552
2L,2429000,2430000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-79231
2L,2464000,2465000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-44231
2L,2468256,2469256,1.0,1.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-39975
2L,2477000,2478000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-31231
2L,2486000,2487000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-22231
2L,2489000,2490000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-19231
2L,2494000,2495000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-14231
2L,2496000,2497000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-12231
2L,2497000,2498000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-11231
2L,2502000,2503000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,-6231
2L,2510000,2511000,0.0,0.0,2L,2509230,2512053,FBgn0263322,GD28961,+,0
2L,2526000,2527000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,-10288
2L,2535000,2536000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,-1288
2L,2558000,2559000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,16629
2L,2559000,2560000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,17629
2L,2560000,2561000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,18629
2L,2573000,2574000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,31629
2L,2580000,2581000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,38629
2L,2583000,2584000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,41629
2L,2605000,2606000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,63629
2L,2611875,2612875,1.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,70504
2L,2615000,2616000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,73629
2L,2618410,2619410,1.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,77039
2L,2618909,2619909,0.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,77538
2L,2622820,2623820,0.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,81449
2L,2623236,2624236,0.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,81865
2L,2628399,2629399,1.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,87028
2L,2632018,2633018,0.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,90647
2L,2635630,2636630,1.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,94259
2L,2640879,2641879,0.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,99508
2L,2654664,2655664,1.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,113293
2L,2656173,2657173,0.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,114802
2L,2697000,2698000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,155629
2L,2704000,2705000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,162629
2L,2707345,2708345,1.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,165974
2L,2719000,2720000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,177629
2L,2740000,2741000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,198629
2L,2750000,2751000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,208629
2L,2751000,2752000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,209629
2L,2756000,2757000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,214629
2L,2766018,2767018,1.0,1.0,2L,2537287,2541372,FBgn0053125,GD22813,-,224647
2L,2779000,2780000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,237629
2L,2782354,2783354,1.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,240983
2L,2792000,2793000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,250629
2L,2793707,2794707,1.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,252336
2L,2799000,2800000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,257629
2L,2806616,2807616,1.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,265245
2L,2812000,2813000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,270629
2L,2814000,2815000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,272629
2L,2830000,2831000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,288629
2L,2845000,2846000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,303629
2L,2863000,2864000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,321629
2L,2866000,2867000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,324629
2L,2872000,2873000,0.0,0.0,2L,2537287,2541372,FBgn0053125,GD22813,-,330629
2L,2880000,2881000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-336332
2L,2890161,2891161,1.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-326171
2L,2907252,2908252,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-309080
2L,2910000,2911000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-306332
2L,2914000,2915000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-302332
2L,2923480,2924480,0.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-292852
2L,2928000,2929000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-288332
2L,2935176,2936176,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-281156
2L,2947575,2948575,0.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-268757
2L,2954000,2955000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-262332
2L,2957000,2958000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-259332
2L,2959850,2960850,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-256482
2L,2963570,2964570,1.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-252762
2L,2965000,2966000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-251332
2L,2982310,2983310,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-234022
2L,2985000,2986000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-231332
2L,2987000,2988000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-229332
2L,2988000,2989000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-228332
2L,2993000,2994000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-223332
2L,2996459,2997459,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-219873
2L,2998000,2999000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-218332
2L,3007940,3008940,1.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-208392
2L,3018461,3019461,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-197871
2L,3019378,3020378,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-196954
2L,3029000,3030000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-187332
2L,3037261,3038261,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-179071
2L,3038000,3039000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-178332
2L,3049000,3050000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-167332
2L,3050000,3051000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-166332
2L,3064000,3065000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-152332
2L,3091000,3092000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-125332
2L,3108000,3109000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-108332
2L,3109000,3110000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-107332
2L,3126374,3127374,0.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-89958
2L,3128507,3129507,0.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-87825
2L,3135000,3136000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-81332
2L,3137000,3138000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-79332
2L,3152000,3153000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-64332
2L,3157000,3158000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-59332
2L,3172000,3173000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-44332
2L,3174000,3175000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-42332
2L,3184000,3185000,0.0,0.0,2L,3217331,3218326,FBgn0031526,GD23224,+,-32332
2L,3230452,3231452,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,12127
2L,3232156,3233156,1.0,1.0,2L,3217331,3218326,FBgn0031526,GD23224,+,13831
2L,3245000,3246000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,-11631
2L,3251000,3252000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,-5631
2L,3259000,3260000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,943
2L,3261000,3262000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,2943
2L,3269000,3270000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,10943
2L,3276000,3277000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,17943
2L,3283000,3284000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,24943
2L,3298000,3299000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,39943
2L,3308000,3309000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,49943
2L,3319000,3320000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,60943
2L,3323000,3324000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,64943
2L,3341000,3342000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,82943
2L,3342000,3343000,0.0,0.0,2L,3257630,3258058,FBgn0085204,GD23226,+,83943
2L,3347000,3348000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-86865
2L,3362000,3363000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-71865
2L,3366407,3367407,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-67458
2L,3375000,3376000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-58865
2L,3377000,3378000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-56865
2L,3389337,3390337,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-44528
2L,3397000,3398000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-36865
2L,3404382,3405382,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-29483
2L,3411000,3412000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-22865
2L,3416000,3417000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-17865
2L,3419000,3420000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-14865
2L,3431801,3432801,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,-2064
2L,3438000,3439000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,2648
2L,3439027,3440027,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,3675
2L,3441000,3442000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,5648
2L,3453173,3454173,0.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,17821
2L,3460000,3461000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,24648
2L,3467000,3468000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,31648
2L,3471000,3472000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,35648
2L,3472000,3473000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,36648
2L,3473000,3474000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,37648
2L,3474000,3475000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,38648
2L,3494000,3495000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,58648
2L,3501000,3502000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,65648
2L,3506000,3507000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,70648
2L,3515079,3516079,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,79727
2L,3528000,3529000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,92648
2L,3529000,3530000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,93648
2L,3541000,3542000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,105648
2L,3542000,3543000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,106648
2L,3545000,3546000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,109648
2L,3547000,3548000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,111648
2L,3569000,3570000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,133648
2L,3607625,3608625,1.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,172273
2L,3609558,3610558,1.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,174206
2L,3617000,3618000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,181648
2L,3618000,3619000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,182648
2L,3623895,3624895,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,188543
2L,3627000,3628000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,191648
2L,3629195,3630195,0.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,193843
2L,3637000,3638000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,201648
2L,3637932,3638932,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,202580
2L,3644000,3645000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,208648
2L,3648000,3649000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,212648
2L,3656315,3657315,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,220963
2L,3657624,3658624,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,222272
2L,3671000,3672000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,235648
2L,3680000,3681000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,244648
2L,3686674,3687674,1.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,251322
2L,3706000,3707000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,270648
2L,3730000,3731000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,294648
2L,3735000,3736000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,299648
2L,3736000,3737000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,300648
2L,3740584,3741584,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,305232
2L,3746000,3747000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,310648
2L,3747278,3748278,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,311926
2L,3750000,3751000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,314648
2L,3772000,3773000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,336648
2L,3780000,3781000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,344648
2L,3786663,3787663,1.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,351311
2L,3795000,3796000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,359648
2L,3807000,3808000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,371648
2L,3818000,3819000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,382648
2L,3819000,3820000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,383648
2L,3821000,3822000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,385648
2L,3823000,3824000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,387648
2L,3825000,3826000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,389648
2L,3840000,3841000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,404648
2L,3866000,3867000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,430648
2L,3893000,3894000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,457648
2L,3899402,3900402,1.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,464050
2L,3913000,3914000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,477648
2L,3922000,3923000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,486648
2L,3935376,3936376,1.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,500024
2L,3938931,3939931,1.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,503579
2L,3942952,3943952,0.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,507600
2L,3946157,3947157,0.0,1.0,2L,3434864,3435353,FBgn0264363,GD28298,+,510805
2L,3948000,3949000,0.0,0.0,2L,3434864,3435353,FBgn0264363,GD28298,+,512648
2L,3953227,3954227,1.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-516136
2L,3955000,3956000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-514363
2L,3970000,3971000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-499363
2L,3991000,3992000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-478363
2L,4000000,4001000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-469363
2L,4009000,4010000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-460363
2L,4027000,4028000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-442363
2L,4032000,4033000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-437363
2L,4035000,4036000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-434363
2L,4039000,4040000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-430363
2L,4049000,4050000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-420363
2L,4052000,4053000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-417363
2L,4060000,4061000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-409363
2L,4077000,4078000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-392363
2L,4090000,4091000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-379363
2L,4091049,4092049,1.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-378314
2L,4106000,4107000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-363363
2L,4110000,4111000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-359363
2L,4118000,4119000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-351363
2L,4122000,4123000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-347363
2L,4132000,4133000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-337363
2L,4156000,4157000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-313363
2L,4191893,4192893,1.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-277470
2L,4211000,4212000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-258363
2L,4227000,4228000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-242363
2L,4231000,4232000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-238363
2L,4233086,4234086,1.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-236277
2L,4237000,4238000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-232363
2L,4244000,4245000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-225363
2L,4247000,4248000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-222363
2L,4265108,4266108,1.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-204255
2L,4269000,4270000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-200363
2L,4271209,4272209,1.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-198154
2L,4284000,4285000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-185363
2L,4290715,4291715,1.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-178648
2L,4296000,4297000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-173363
2L,4302618,4303618,1.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-166745
2L,4305589,4306589,1.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-163774
2L,4320000,4321000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-149363
2L,4329089,4330089,0.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-140274
2L,4342180,4343180,0.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-127183
2L,4346000,4347000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-123363
2L,4361000,4362000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-108363
2L,4366000,4367000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-103363
2L,4368000,4369000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-101363
2L,4391000,4392000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-78363
2L,4404000,4405000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-65363
2L,4414036,4415036,0.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-55327
2L,4426000,4427000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-43363
2L,4432000,4433000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-37363
2L,4445000,4446000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-24363
2L,4446000,4447000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-23363
2L,4467000,4468000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-2363
2L,4468000,4469000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-1363
2L,4469000,4470000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,-363
2L,4477000,4478000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,5227
2L,4488929,4489929,1.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,17156
2L,4493000,4494000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,21227
2L,4497000,4498000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,25227
2L,4500000,4501000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,28227
2L,4501000,4502000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,29227
2L,4510843,4511843,0.0,1.0,2L,4470362,4471774,FBgn0083938,GD28643,+,39070
2L,4516382,4517382,1.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,44609
2L,4518000,4519000,0.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,46227
2L,4523320,4524320,1.0,0.0,2L,4470362,4471774,FBgn0083938,GD28643,+,51547
2L,4528000,4529000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,-54301
2L,4550000,4551000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,-32301
2L,4556000,4557000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,-26301
2L,4559000,4560000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,-23301
2L,4570106,4571106,1.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,-12195
2L,4577000,4578000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,-5301
2L,4591000,4592000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,6440
2L,4599000,4600000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,14440
2L,4610000,4611000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,25440
2L,4630845,4631845,1.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,46285
2L,4635000,4636000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,50440
2L,4645000,4646000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,60440
2L,4648000,4649000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,63440
2L,4661074,4662074,1.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,76514
2L,4665000,4666000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,80440
2L,4666000,4667000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,81440
2L,4675000,4676000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,90440
2L,4683584,4684584,1.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,99024
2L,4694000,4695000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,109440
2L,4706011,4707011,1.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,121451
2L,4722000,4723000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,137440
2L,4730000,4731000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,145440
2L,4732000,4733000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,147440
2L,4735845,4736845,0.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,151285
2L,4736971,4737971,0.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,152411
2L,4738445,4739445,1.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,153885
2L,4751114,4752114,1.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,166554
2L,4775000,4776000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,190440
2L,4812000,4813000,0.0,0.0,2L,4583300,4584561,FBgn0260428,GD23298,+,227440
2L,4813082,4814082,1.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,228522
2L,4823736,4824736,1.0,1.0,2L,4583300,4584561,FBgn0260428,GD23298,+,239176
