Peak_chr	Peak_Start	Peak_End	label_head	label_testis	Gene_chr	Gene_Start	Gene_End	Gene_ID	Gene_Symbol	Transcript_ID	Transcript_Symbol	signed_distance
2L	819238	820238	1.0	1.0	2L	819964	821209	FBgn0015621	Clp	FBtr0078011	Clp-RA	0
2L	821261	822261	1.0	1.0	2L	821289	824337	FBgn0031285	CG3662	FBtr0078012	CG3662-RA	0
2L	825893	826893	1.0	1.0	2L	825969	833241	FBgn0010583	dock	FBtr0078013	dock-RA	0
2L	833105	834105	1.0	1.0	2L	825969	833241	FBgn0010583	dock	FBtr0078013	dock-RA	0
2L	833105	834105	1.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	837438	838438	0.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	838979	839979	0.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	839582	840582	1.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	840827	841827	1.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	844773	845773	1.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	846226	847226	0.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	850444	851444	1.0	1.0	2L	833584	851071	FBgn0020304	drongo	FBtr0078037	drongo-RC	0
2L	850444	851444	1.0	1.0	2L	850702	851163	FBgn0264869	lncRNA:CR44060	FBtr0334793	lncRNA:CR44060-RA	0
2L	850444	851444	1.0	1.0	2L	851251	852730	FBgn0031287	CG4291	FBtr0078034	CG4291-RA	0
2L	852446	853446	1.0	1.0	2L	851251	852730	FBgn0031287	CG4291	FBtr0078034	CG4291-RA	0
2L	852446	853446	1.0	1.0	2L	852768	854539	FBgn0020545	kraken	FBtr0078016	kraken-RA	0
2L	854960	855960	0.0	1.0	2L	855337	856639	FBgn0031288	CG13949	FBtr0078017	CG13949-RA	0
2L	857217	858217	1.0	0.0	2L	857403	860079	FBgn0266884	lncRNA:CR45345	FBtr0445831	lncRNA:CR45345-RB	0
2L	857217	858217	1.0	0.0	2L	857542	857632	FBgn0262177	mir-375	FBtr0304182	mir-375-RM	0
2L	865318	866318	1.0	1.0	2L	861849	868354	FBgn0029095	aru	FBtr0078033	aru-RA	0
2L	865318	866318	1.0	1.0	2L	865366	865493	FBgn0086031	snoRNA:Me28S-U1230	FBtr0114307	snoRNA:Me28S-U1230-RA	0
2L	867236	868236	1.0	1.0	2L	861849	868354	FBgn0029095	aru	FBtr0078033	aru-RA	0
2L	869245	870245	0.0	1.0	2L	868673	869857	FBgn0020305	dbe	FBtr0078030	dbe-RA	0
2L	870016	871016	1.0	0.0	2L	870465	877038	FBgn0053526	PNUTS	FBtr0091487	PNUTS-RB	0
2L	870834	871834	1.0	1.0	2L	870465	877038	FBgn0053526	PNUTS	FBtr0091487	PNUTS-RB	0
2L	873647	874647	1.0	1.0	2L	870465	877038	FBgn0053526	PNUTS	FBtr0091487	PNUTS-RB	0
2L	876808	877808	0.0	1.0	2L	870465	877038	FBgn0053526	PNUTS	FBtr0091487	PNUTS-RB	0
2L	876808	877808	0.0	1.0	2L	877172	885141	FBgn0031292	CG15824	FBtr0332181	CG15824-RB	0
2L	876808	877808	0.0	1.0	2L	877302	878270	FBgn0002936	ninaA	FBtr0078023	ninaA-RA	0
2L	901031	902031	1.0	0.0	2L	898500	901316	FBgn0002563	Lsp1beta	FBtr0078025	Lsp1beta-RA	0
2L	901031	902031	1.0	0.0	2L	901491	901654	FBgn0003916	snRNA:U1:21D	FBtr0078028	snRNA:U1:21D-RA	0
2L	901031	902031	1.0	0.0	2L	901976	902082	FBgn0286735	scaRNA:MeU1:95C-A24	FBtr0474086	scaRNA:MeU1:95C-A24-RA	0
2L	918429	919429	0.0	1.0	2L	914086	917805	FBgn0046113	GluRIIC	FBtr0336969	GluRIIC-RD	-624
2L	921610	922610	1.0	0.0	2L	922793	958098	FBgn0028481	CG4341	FBtr0077949	CG4341-RA	183
2L	922380	923380	0.0	1.0	2L	922793	958098	FBgn0028481	CG4341	FBtr0077949	CG4341-RA	0
2L	939865	940865	0.0	1.0	2L	922793	958098	FBgn0028481	CG4341	FBtr0077949	CG4341-RA	0
2L	944905	945905	0.0	1.0	2L	922793	958098	FBgn0028481	CG4341	FBtr0077949	CG4341-RA	0
2L	949269	950269	0.0	1.0	2L	922793	958098	FBgn0028481	CG4341	FBtr0077949	CG4341-RA	0
2L	958612	959612	0.0	1.0	2L	922793	958098	FBgn0028481	CG4341	FBtr0077949	CG4341-RA	-514
2L	991376	992376	0.0	1.0	2L	987807	991300	FBgn0266036	lncRNA:CR44801	FBtr0343253	lncRNA:CR44801-RA	-76
2L	1007266	1008266	1.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	112
2L	1017898	1018898	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1019244	1020244	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1019244	1020244	0.0	1.0	2L	1019659	1028737	FBgn0287617	asRNA:CR46486	FBtr0479958	asRNA:CR46486-RA	0
2L	1020613	1021613	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1020613	1021613	0.0	1.0	2L	1019659	1028737	FBgn0287617	asRNA:CR46486	FBtr0479958	asRNA:CR46486-RA	0
2L	1021425	1022425	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1021425	1022425	0.0	1.0	2L	1019659	1028737	FBgn0287617	asRNA:CR46486	FBtr0479958	asRNA:CR46486-RA	0
2L	1022653	1023653	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1022653	1023653	0.0	1.0	2L	1019659	1028737	FBgn0287617	asRNA:CR46486	FBtr0479958	asRNA:CR46486-RA	0
2L	1023300	1024300	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1023300	1024300	0.0	1.0	2L	1019659	1028737	FBgn0287617	asRNA:CR46486	FBtr0479958	asRNA:CR46486-RA	0
2L	1030649	1031649	1.0	0.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1031558	1032558	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1036593	1037593	1.0	0.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1036593	1037593	1.0	0.0	2L	1037246	1038685	FBgn0031296	CG4415	FBtr0077951	CG4415-RA	0
2L	1042837	1043837	1.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1046796	1047796	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1047561	1048561	0.0	1.0	2L	1008378	1048053	FBgn0031294	IA-2	FBtr0332270	IA-2-RE	0
2L	1048577	1049577	0.0	1.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	97
2L	1049164	1050164	1.0	0.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1049964	1050964	1.0	0.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1056163	1057163	0.0	1.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1057225	1058225	0.0	1.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1059571	1060571	0.0	1.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1064325	1065325	0.0	1.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1067663	1068663	1.0	0.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1070326	1071326	1.0	0.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1073832	1074832	1.0	0.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1075400	1076400	1.0	0.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1077106	1078106	1.0	1.0	2L	1049674	1077815	FBgn0003310	S	FBtr0077993	S-RB	0
2L	1077106	1078106	1.0	1.0	2L	1077948	1080803	FBgn0015905	ast	FBtr0077952	ast-RA	0
2L	1080563	1081563	1.0	1.0	2L	1077948	1080803	FBgn0015905	ast	FBtr0077952	ast-RA	0
2L	1080563	1081563	1.0	1.0	2L	1080911	1085380	FBgn0031298	Atg4a	FBtr0077953	Atg4a-RA	0
2L	1082447	1083447	1.0	1.0	2L	1080911	1085380	FBgn0031298	Atg4a	FBtr0077953	Atg4a-RA	0
2L	1082447	1083447	1.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1086191	1087191	0.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1087319	1088319	0.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1089236	1090236	0.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1095358	1096358	0.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1096320	1097320	1.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1101898	1102898	1.0	1.0	2L	1083091	1102504	FBgn0031299	CG4629	FBtr0332570	CG4629-RE	0
2L	1107741	1108741	1.0	1.0	2L	1103254	1108373	FBgn0261938	PolrMT	FBtr0332273	PolrMT-RB	0
2L	1107741	1108741	1.0	1.0	2L	1108540	1112694	FBgn0031301	CG14339	FBtr0077954	CG14339-RA	0
2L	1112409	1113409	0.0	1.0	2L	1108540	1112694	FBgn0031301	CG14339	FBtr0077954	CG14339-RA	0
2L	1112409	1113409	0.0	1.0	2L	1112941	1114138	FBgn0031302	CG14340	FBtr0077955	CG14340-RA	0
2L	1116631	1117631	1.0	1.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1117738	1118738	1.0	0.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1118838	1119838	1.0	1.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1120295	1121295	0.0	1.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1124126	1125126	1.0	0.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1125093	1126093	1.0	1.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1125812	1126812	1.0	1.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1128566	1129566	1.0	1.0	2L	1114654	1128953	FBgn0016926	Pino	FBtr0077987	Pino-RB	0
2L	1128566	1129566	1.0	1.0	2L	1129316	1132411	FBgn0031304	TBC1D23	FBtr0077956	TBC1D23-RA	0
2L	1134283	1135283	0.0	1.0	2L	1134693	1141156	FBgn0031306	CG4577	FBtr0077957	CG4577-RA	0
2L	1136105	1137105	1.0	1.0	2L	1134693	1141156	FBgn0031306	CG4577	FBtr0077957	CG4577-RA	0
2L	1142427	1143427	1.0	1.0	2L	1142869	1143216	FBgn0267281	lncRNA:CR45717	FBtr0346497	lncRNA:CR45717-RA	0
2L	1142427	1143427	1.0	1.0	2L	1143201	1147395	FBgn0031307	MFS3	FBtr0077958	MFS3-RA	0
2L	1147389	1148389	1.0	1.0	2L	1143201	1147395	FBgn0031307	MFS3	FBtr0077958	MFS3-RA	0
2L	1147389	1148389	1.0	1.0	2L	1147822	1149449	FBgn0283525	l(2)10685	FBtr0077959	l(2)10685-RA	0
2L	1150306	1151306	1.0	1.0	2L	1149445	1150677	FBgn0031309	Tfb4	FBtr0077985	Tfb4-RA	0
2L	1150306	1151306	1.0	1.0	2L	1150766	1151764	FBgn0031310	Vps29	FBtr0077960	Vps29-RA	0
2L	1155674	1156674	0.0	1.0	2L	1151678	1158262	FBgn0261458	capt	FBtr0100023	capt-RB	0
2L	1157559	1158559	1.0	1.0	2L	1151678	1158262	FBgn0261458	capt	FBtr0100023	capt-RB	0
2L	1163410	1164410	0.0	1.0	2L	1160290	1163886	FBgn0031313	CG5080	FBtr0077981	CG5080-RB	0
2L	1164038	1165038	1.0	1.0	2L	1164443	1166425	FBgn0031314	IntS14	FBtr0077962	IntS14-RA	0
2L	1166086	1167086	1.0	1.0	2L	1164443	1166425	FBgn0031314	IntS14	FBtr0077962	IntS14-RA	0
2L	1166086	1167086	1.0	1.0	2L	1166506	1167211	FBgn0031315	CG14341	FBtr0077964	CG14341-RB	0
2L	1169445	1170445	1.0	1.0	2L	1167172	1170365	FBgn0024314	Plap	FBtr0077980	Plap-RA	0
2L	1169445	1170445	1.0	1.0	2L	1170181	1170789	FBgn0051922	CG31922	FBtr0077965	CG31922-RA	0
2L	1172387	1173387	1.0	1.0	2L	1170753	1172805	FBgn0031317	Charon	FBtr0077979	Charon-RA	0
2L	1172387	1173387	1.0	1.0	2L	1173009	1177589	FBgn0031318	CG4887	FBtr0077966	CG4887-RA	0
2L	1177404	1178404	1.0	1.0	2L	1173009	1177589	FBgn0031318	CG4887	FBtr0077966	CG4887-RA	0
2L	1177404	1178404	1.0	1.0	2L	1177690	1182454	FBgn0031319	CG4896	FBtr0077968	CG4896-RD	0
2L	1178579	1179579	1.0	0.0	2L	1177690	1182454	FBgn0031319	CG4896	FBtr0077968	CG4896-RD	0
2L	1183546	1184546	1.0	1.0	2L	1182297	1184020	FBgn0031320	CG5126	FBtr0077978	CG5126-RA	0
2L	1183546	1184546	1.0	1.0	2L	1184065	1185698	FBgn0031321	Tgt	FBtr0077971	Tgt-RA	0
2L	1185670	1186670	1.0	1.0	2L	1184065	1185698	FBgn0031321	Tgt	FBtr0077971	Tgt-RA	0
2L	1185670	1186670	1.0	1.0	2L	1185757	1196807	FBgn0031322	CG5001	FBtr0307056	CG5001-RB	0
2L	1198069	1199069	1.0	0.0	2L	1198465	1199266	FBgn0031323	CG5139	FBtr0077977	CG5139-RA	0
2L	1216683	1217683	0.0	1.0	2L	1216854	1217785	FBgn0262944	lncRNA:CR43263	FBtr0306546	lncRNA:CR43263-RA	0
2L	1217584	1218584	1.0	0.0	2L	1216854	1217785	FBgn0262944	lncRNA:CR43263	FBtr0306546	lncRNA:CR43263-RA	0
2L	1239207	1240207	0.0	1.0	2L	1240036	1243018	FBgn0031327	CG5397	FBtr0077920	CG5397-RA	0
2L	1255716	1256716	0.0	1.0	2L	1256417	1296596	FBgn0041097	robo3	FBtr0077921	robo3-RA	0
2L	1256640	1257640	0.0	1.0	2L	1256417	1296596	FBgn0041097	robo3	FBtr0077921	robo3-RA	0
2L	1263611	1264611	0.0	1.0	2L	1256417	1296596	FBgn0041097	robo3	FBtr0077921	robo3-RA	0
2L	1265787	1266787	0.0	1.0	2L	1256417	1296596	FBgn0041097	robo3	FBtr0077921	robo3-RA	0
2L	1273155	1274155	0.0	1.0	2L	1256417	1296596	FBgn0041097	robo3	FBtr0077921	robo3-RA	0
2L	1280659	1281659	0.0	1.0	2L	1256417	1296596	FBgn0041097	robo3	FBtr0077921	robo3-RA	0
2L	1332789	1333789	0.0	1.0	2L	1334128	1335514	FBgn0031331	CG5440	FBtr0305552	CG5440-RB	339
2L	1335812	1336812	0.0	1.0	2L	1334128	1335514	FBgn0031331	CG5440	FBtr0305552	CG5440-RB	-298
2L	1339374	1340374	1.0	0.0	2L	1341365	1342095	FBgn0053923	CG33923	FBtr0343846	CG33923-RB	991
2L	1342238	1343238	1.0	0.0	2L	1341365	1342095	FBgn0053923	CG33923	FBtr0343846	CG33923-RB	-143
2L	1345657	1346657	0.0	1.0	2L	1345501	1345840	FBgn0266357	lncRNA:CR45005	FBtr0344105	lncRNA:CR45005-RA	0
2L	1345657	1346657	0.0	1.0	2L	1345965	1346331	FBgn0266358	lncRNA:CR45006	FBtr0344104	lncRNA:CR45006-RA	0
2L	1359413	1360413	1.0	0.0	2L	1358925	1359790	FBgn0051659	CG31659	FBtr0077943	CG31659-RA	0
2L	1359413	1360413	1.0	0.0	2L	1359837	1361821	FBgn0053126	NLaz	FBtr0077942	NLaz-RA	0
2L	1360434	1361434	1.0	0.0	2L	1359837	1361821	FBgn0053126	NLaz	FBtr0077942	NLaz-RA	0
2L	1361231	1362231	1.0	1.0	2L	1359837	1361821	FBgn0053126	NLaz	FBtr0077942	NLaz-RA	0
2L	1361942	1362942	0.0	1.0	2L	1359837	1361821	FBgn0053126	NLaz	FBtr0077942	NLaz-RA	-121
2L	1385827	1386827	0.0	1.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1388722	1389722	0.0	1.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1397889	1398889	0.0	1.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1399117	1400117	1.0	0.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1400013	1401013	1.0	0.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1408928	1409928	0.0	1.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1413989	1414989	1.0	0.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1419971	1420971	1.0	1.0	2L	1380086	1420453	FBgn0002543	robo2	FBtr0077941	robo2-RA	0
2L	1491765	1492765	0.0	1.0	2L	1492295	1493859	FBgn0051928	CG31928	FBtr0077929	CG31928-RA	0
2L	1499985	1500985	1.0	0.0	2L	1498455	1500608	FBgn0031343	CG18131	FBtr0077936	CG18131-RC	0
2L	1499985	1500985	1.0	0.0	2L	1500784	1502904	FBgn0031344	CG7420	FBtr0077933	CG7420-RA	0
2L	1499985	1500985	1.0	0.0	2L	1500830	1504204	FBgn0264873	asRNA:CR44064	FBtr0334819	asRNA:CR44064-RA	0
2L	1502275	1503275	1.0	1.0	2L	1500784	1502904	FBgn0031344	CG7420	FBtr0077933	CG7420-RA	0
2L	1502275	1503275	1.0	1.0	2L	1500830	1504204	FBgn0264873	asRNA:CR44064	FBtr0334819	asRNA:CR44064-RA	0
2L	1554594	1555594	1.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1556325	1557325	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1572305	1573305	1.0	0.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1573334	1574334	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1574030	1575030	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1575168	1576168	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1576487	1577487	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1596443	1597443	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1596443	1597443	0.0	1.0	2L	1594822	1611157	FBgn0051935	Rab3GAP1	FBtr0077916	Rab3GAP1-RA	0
2L	1606833	1607833	0.0	1.0	2L	1555129	1609389	FBgn0261509	haf	FBtr0310017	haf-RB	0
2L	1606833	1607833	0.0	1.0	2L	1594822	1611157	FBgn0051935	Rab3GAP1	FBtr0077916	Rab3GAP1-RA	0
2L	1610779	1611779	1.0	1.0	2L	1594822	1611157	FBgn0051935	Rab3GAP1	FBtr0077916	Rab3GAP1-RA	0
2L	1610779	1611779	1.0	1.0	2L	1611410	1612576	FBgn0031351	CG14352	FBtr0077876	CG14352-RA	0
2L	1613550	1614550	1.0	1.0	2L	1612429	1614160	FBgn0021906	RFeSP	FBtr0077915	RFeSP-RB	0
2L	1617278	1618278	0.0	1.0	2L	1618637	1626021	FBgn0265814	lncRNA:CR44603	FBtr0342645	lncRNA:CR44603-RA	359
2L	1618345	1619345	0.0	1.0	2L	1618637	1626021	FBgn0265814	lncRNA:CR44603	FBtr0342645	lncRNA:CR44603-RA	0
2L	1624502	1625502	0.0	1.0	2L	1618637	1626021	FBgn0265814	lncRNA:CR44603	FBtr0342645	lncRNA:CR44603-RA	0
2L	1625183	1626183	0.0	1.0	2L	1618637	1626021	FBgn0265814	lncRNA:CR44603	FBtr0342645	lncRNA:CR44603-RA	0
2L	1649389	1650389	1.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	869
2L	1650925	1651925	1.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1656702	1657702	1.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1662721	1663721	0.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1668297	1669297	1.0	0.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1669253	1670253	1.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1671530	1672530	0.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1672001	1673001	0.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1693315	1694315	0.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1704530	1705530	1.0	1.0	2L	1651258	1704682	FBgn0086758	chinmo	FBtr0307047	chinmo-RH	0
2L	1704530	1705530	1.0	1.0	2L	1704902	1706962	FBgn0011570	cpb	FBtr0077881	cpb-RA	0
2L	1708055	1709055	1.0	0.0	2L	1707132	1710421	FBgn0031356	CG17660	FBtr0077912	CG17660-RA	0
2L	1708055	1709055	1.0	0.0	2L	1708452	1709244	FBgn0266311	asRNA:CR44976	FBtr0344040	asRNA:CR44976-RA	0
2L	1709835	1710835	1.0	1.0	2L	1707132	1710421	FBgn0031356	CG17660	FBtr0077912	CG17660-RA	0
2L	1709835	1710835	1.0	1.0	2L	1710462	1711465	FBgn0031357	mRpL48	FBtr0077882	mRpL48-RA	0
2L	1711017	1712017	0.0	1.0	2L	1710462	1711465	FBgn0031357	mRpL48	FBtr0077882	mRpL48-RA	0
2L	1711017	1712017	0.0	1.0	2L	1711302	1715851	FBgn0086698	frtz	FBtr0077911	frtz-RA	0
2L	1714169	1715169	0.0	1.0	2L	1711302	1715851	FBgn0086698	frtz	FBtr0077911	frtz-RA	0
2L	1715341	1716341	1.0	1.0	2L	1711302	1715851	FBgn0086698	frtz	FBtr0077911	frtz-RA	0
2L	1715341	1716341	1.0	1.0	2L	1716244	1724388	FBgn0031359	Rim2	FBtr0077910	Rim2-RA	0
2L	1722189	1723189	1.0	1.0	2L	1716244	1724388	FBgn0031359	Rim2	FBtr0077910	Rim2-RA	0
2L	1723515	1724515	1.0	1.0	2L	1716244	1724388	FBgn0031359	Rim2	FBtr0077910	Rim2-RA	0
2L	1727520	1728520	1.0	1.0	2L	1724768	1729636	FBgn0000579	Eno	FBtr0077905	Eno-RB	0
2L	1729360	1730360	1.0	1.0	2L	1724768	1729636	FBgn0000579	Eno	FBtr0077905	Eno-RB	0
2L	1729360	1730360	1.0	1.0	2L	1728732	1729762	FBgn0260648	Rrp40	FBtr0077883	Rrp40-RA	0
2L	1729360	1730360	1.0	1.0	2L	1729887	1731070	FBgn0031360	CG31937	FBtr0077884	CG31937-RA	0
2L	1732015	1733015	1.0	1.0	2L	1731033	1732356	FBgn0031361	CG17652	FBtr0077904	CG17652-RA	0
2L	1732015	1733015	1.0	1.0	2L	1732524	1750612	FBgn0264494	CG17646	FBtr0077885	CG17646-RB	0
2L	1737008	1738008	1.0	1.0	2L	1732524	1750612	FBgn0264494	CG17646	FBtr0077885	CG17646-RB	0
2L	1738020	1739020	1.0	0.0	2L	1732524	1750612	FBgn0264494	CG17646	FBtr0077885	CG17646-RB	0
2L	1742209	1743209	1.0	1.0	2L	1732524	1750612	FBgn0264494	CG17646	FBtr0077885	CG17646-RB	0
2L	1748382	1749382	0.0	1.0	2L	1732524	1750612	FBgn0264494	CG17646	FBtr0077885	CG17646-RB	0
2L	1751458	1752458	1.0	1.0	2L	1750687	1752122	FBgn0027597	CG17712	FBtr0077903	CG17712-RA	0
2L	1751458	1752458	1.0	1.0	2L	1752308	1752848	FBgn0031364	CG17648	FBtr0077887	CG17648-RA	0
2L	1752893	1753893	1.0	1.0	2L	1752308	1752848	FBgn0031364	CG17648	FBtr0077887	CG17648-RA	-45
2L	1756445	1757445	0.0	1.0	2L	1755253	1756451	FBgn0041249	Gr22f	FBtr0077902	Gr22f-RA	0
2L	1835875	1836875	0.0	1.0	2L	1836538	1858550	FBgn0051665	wry	FBtr0089786	wry-RB	0
2L	1837435	1838435	0.0	1.0	2L	1836538	1858550	FBgn0051665	wry	FBtr0089786	wry-RB	0
2L	1856156	1857156	0.0	1.0	2L	1836538	1858550	FBgn0051665	wry	FBtr0089786	wry-RB	0
2L	1861659	1862659	0.0	1.0	2L	1858609	1881480	FBgn0051663	CG31663	FBtr0077893	CG31663-RA	0
2L	1871476	1872476	0.0	1.0	2L	1858609	1881480	FBgn0051663	CG31663	FBtr0077893	CG31663-RA	0
2L	1873425	1874425	0.0	1.0	2L	1858609	1881480	FBgn0051663	CG31663	FBtr0077893	CG31663-RA	0
2L	1873425	1874425	0.0	1.0	2L	1872693	1873511	FBgn0264884	lncRNA:CR44075	FBtr0334825	lncRNA:CR44075-RA	0
2L	1874080	1875080	1.0	0.0	2L	1858609	1881480	FBgn0051663	CG31663	FBtr0077893	CG31663-RA	0
2L	1884459	1885459	1.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1891288	1892288	1.0	0.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1891762	1892762	1.0	0.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1901923	1902923	1.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1902575	1903575	0.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1909496	1910496	1.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1910978	1911978	1.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1912287	1913287	1.0	0.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1912896	1913896	1.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1914019	1915019	0.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
2L	1914550	1915550	0.0	1.0	2L	1884622	1944289	FBgn0031374	Wdr62	FBtr0077811	Wdr62-RA	0
