Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Distance
2L,1704530,1705530,1.0,1.0,2L,1442627,1443832,FBgn0263321,-260699
2L,1708055,1709055,1.0,0.0,2L,1442627,1443832,FBgn0263321,-264224
2L,1709835,1710835,1.0,1.0,2L,1442627,1443832,FBgn0263321,-266004
2L,1711017,1712017,0.0,1.0,2L,1442627,1443832,FBgn0263321,-267186
2L,1714169,1715169,0.0,1.0,2L,1442627,1443832,FBgn0263321,-270338
2L,1715341,1716341,1.0,1.0,2L,1442627,1443832,FBgn0263321,-271510
2L,1722189,1723189,1.0,1.0,2L,1442627,1443832,FBgn0263321,-278358
2L,1723515,1724515,1.0,1.0,2L,1442627,1443832,FBgn0263321,-279684
2L,1727520,1728520,1.0,1.0,2L,1442627,1443832,FBgn0263321,-283689
2L,1729360,1730360,1.0,1.0,2L,1442627,1443832,FBgn0263321,-285529
2L,1732015,1733015,1.0,1.0,2L,1442627,1443832,FBgn0263321,-288184
2L,1737008,1738008,1.0,1.0,2L,1442627,1443832,FBgn0263321,-293177
2L,1738020,1739020,1.0,0.0,2L,1442627,1443832,FBgn0263321,-294189
2L,1742209,1743209,1.0,1.0,2L,1442627,1443832,FBgn0263321,-298378
2L,1748382,1749382,0.0,1.0,2L,1442627,1443832,FBgn0263321,-304551
2L,1751458,1752458,1.0,1.0,2L,1442627,1443832,FBgn0263321,-307627
2L,1752893,1753893,1.0,1.0,2L,1442627,1443832,FBgn0263321,-309062
2L,1756445,1757445,0.0,1.0,2L,1442627,1443832,FBgn0263321,-312614
2L,1773891,1774891,0.0,1.0,2L,1442627,1443832,FBgn0263321,-330060
2L,1805513,1806513,1.0,0.0,2L,1442627,1443832,FBgn0263321,-361682
2L,1808302,1809302,0.0,1.0,2L,1442627,1443832,FBgn0263321,-364471
2L,1828017,1829017,0.0,1.0,2L,1442627,1443832,FBgn0263321,-384186
2L,1835875,1836875,0.0,1.0,2L,1442627,1443832,FBgn0263321,-392044
2L,1837435,1838435,0.0,1.0,2L,1442627,1443832,FBgn0263321,-393604
2L,1856156,1857156,0.0,1.0,2L,1442627,1443832,FBgn0263321,-412325
2L,1861659,1862659,0.0,1.0,2L,1442627,1443832,FBgn0263321,-417828
2L,1871476,1872476,0.0,1.0,2L,1442627,1443832,FBgn0263321,-427645
2L,1873425,1874425,0.0,1.0,2L,1442627,1443832,FBgn0263321,-429594
2L,1874080,1875080,1.0,0.0,2L,1442627,1443832,FBgn0263321,-430249
2L,1884459,1885459,1.0,1.0,2L,1442627,1443832,FBgn0263321,-440628
2L,1891288,1892288,1.0,0.0,2L,1442627,1443832,FBgn0263321,-447457
2L,1891762,1892762,1.0,0.0,2L,1442627,1443832,FBgn0263321,-447931
2L,1901923,1902923,1.0,1.0,2L,1442627,1443832,FBgn0263321,-458092
2L,1902575,1903575,0.0,1.0,2L,1442627,1443832,FBgn0263321,-458744
2L,1909496,1910496,1.0,1.0,2L,1442627,1443832,FBgn0263321,-465665
2L,1910978,1911978,1.0,1.0,2L,1442627,1443832,FBgn0263321,-467147
2L,1912287,1913287,1.0,0.0,2L,1442627,1443832,FBgn0263321,-468456
2L,1912896,1913896,1.0,1.0,2L,1442627,1443832,FBgn0263321,-469065
2L,1914019,1915019,0.0,1.0,2L,1442627,1443832,FBgn0263321,-470188
2L,1914550,1915550,0.0,1.0,2L,1442627,1443832,FBgn0263321,-470719
2L,1920193,1921193,1.0,0.0,2L,2389578,2390689,FBgn0264081,468386
2L,1921475,1922475,1.0,0.0,2L,2389578,2390689,FBgn0264081,467104
2L,1924857,1925857,0.0,1.0,2L,2389578,2390689,FBgn0264081,463722
2L,1926072,1927072,0.0,1.0,2L,2389578,2390689,FBgn0264081,462507
2L,1927106,1928106,1.0,1.0,2L,2389578,2390689,FBgn0264081,461473
2L,1928288,1929288,1.0,1.0,2L,2389578,2390689,FBgn0264081,460291
2L,1929550,1930550,1.0,0.0,2L,2389578,2390689,FBgn0264081,459029
2L,1930649,1931649,1.0,1.0,2L,2389578,2390689,FBgn0264081,457930
2L,1931828,1932828,0.0,1.0,2L,2389578,2390689,FBgn0264081,456751
2L,1932740,1933740,0.0,1.0,2L,2389578,2390689,FBgn0264081,455839
2L,1937647,1938647,1.0,1.0,2L,2389578,2390689,FBgn0264081,450932
2L,1944262,1945262,0.0,1.0,2L,2389578,2390689,FBgn0264081,444317
2L,1946693,1947693,0.0,1.0,2L,2389578,2390689,FBgn0264081,441886
2L,1947627,1948627,0.0,1.0,2L,2389578,2390689,FBgn0264081,440952
2L,1954389,1955389,0.0,1.0,2L,2389578,2390689,FBgn0264081,434190
2L,1956247,1957247,0.0,1.0,2L,2389578,2390689,FBgn0264081,432332
2L,1970191,1971191,1.0,1.0,2L,2389578,2390689,FBgn0264081,418388
2L,1972406,1973406,1.0,1.0,2L,2389578,2390689,FBgn0264081,416173
2L,1973782,1974782,1.0,1.0,2L,2389578,2390689,FBgn0264081,414797
2L,1980597,1981597,1.0,1.0,2L,2389578,2390689,FBgn0264081,407982
2L,1981772,1982772,1.0,1.0,2L,2389578,2390689,FBgn0264081,406807
2L,1986154,1987154,1.0,0.0,2L,2389578,2390689,FBgn0264081,402425
2L,1987016,1988016,1.0,1.0,2L,2389578,2390689,FBgn0264081,401563
2L,1987827,1988827,1.0,1.0,2L,2389578,2390689,FBgn0264081,400752
2L,1989229,1990229,1.0,1.0,2L,2389578,2390689,FBgn0264081,399350
2L,1990118,1991118,0.0,1.0,2L,2389578,2390689,FBgn0264081,398461
2L,1991750,1992750,1.0,0.0,2L,2389578,2390689,FBgn0264081,396829
2L,2004395,2005395,0.0,1.0,2L,2389578,2390689,FBgn0264081,384184
2L,2005746,2006746,0.0,1.0,2L,2389578,2390689,FBgn0264081,382833
2L,2009544,2010544,1.0,1.0,2L,2389578,2390689,FBgn0264081,379035
2L,2011142,2012142,0.0,1.0,2L,2389578,2390689,FBgn0264081,377437
2L,2011752,2012752,1.0,0.0,2L,2389578,2390689,FBgn0264081,376827
2L,2013679,2014679,0.0,1.0,2L,2389578,2390689,FBgn0264081,374900
2L,2015216,2016216,0.0,1.0,2L,2389578,2390689,FBgn0264081,373363
2L,2019190,2020190,0.0,1.0,2L,2389578,2390689,FBgn0264081,369389
2L,2020634,2021634,0.0,1.0,2L,2389578,2390689,FBgn0264081,367945
2L,2021227,2022227,0.0,1.0,2L,2389578,2390689,FBgn0264081,367352
2L,2022028,2023028,0.0,1.0,2L,2389578,2390689,FBgn0264081,366551
2L,2031300,2032300,1.0,1.0,2L,2389578,2390689,FBgn0264081,357279
2L,2032036,2033036,1.0,0.0,2L,2389578,2390689,FBgn0264081,356543
2L,2037856,2038856,1.0,1.0,2L,2389578,2390689,FBgn0264081,350723
2L,2044975,2045975,1.0,0.0,2L,2389578,2390689,FBgn0264081,343604
2L,2064660,2065660,1.0,0.0,2L,2389578,2390689,FBgn0264081,323919
2L,2065443,2066443,1.0,0.0,2L,2389578,2390689,FBgn0264081,323136
2L,2085988,2086988,0.0,1.0,2L,2389578,2390689,FBgn0264081,302591
2L,2086587,2087587,0.0,1.0,2L,2389578,2390689,FBgn0264081,301992
2L,2087491,2088491,0.0,1.0,2L,2389578,2390689,FBgn0264081,301088
2L,2088395,2089395,0.0,1.0,2L,2389578,2390689,FBgn0264081,300184
2L,2092131,2093131,0.0,1.0,2L,2389578,2390689,FBgn0264081,296448
2L,2094122,2095122,0.0,1.0,2L,2389578,2390689,FBgn0264081,294457
2L,2109394,2110394,0.0,1.0,2L,2389578,2390689,FBgn0264081,279185
2L,2110113,2111113,0.0,1.0,2L,2389578,2390689,FBgn0264081,278466
2L,2112096,2113096,1.0,0.0,2L,2389578,2390689,FBgn0264081,276483
2L,2119141,2120141,1.0,0.0,2L,2389578,2390689,FBgn0264081,269438
2L,2130207,2131207,1.0,1.0,2L,2389578,2390689,FBgn0264081,258372
2L,2131557,2132557,1.0,1.0,2L,2389578,2390689,FBgn0264081,257022
2L,2132623,2133623,1.0,0.0,2L,2389578,2390689,FBgn0264081,255956
2L,2144481,2145481,1.0,1.0,2L,2389578,2390689,FBgn0264081,244098
2L,2146817,2147817,1.0,1.0,2L,2389578,2390689,FBgn0264081,241762
2L,2151518,2152518,1.0,1.0,2L,2389578,2390689,FBgn0264081,237061
2L,2160974,2161974,1.0,1.0,2L,2389578,2390689,FBgn0264081,227605
2L,2162333,2163333,1.0,1.0,2L,2389578,2390689,FBgn0264081,226246
2L,2165548,2166548,1.0,1.0,2L,2389578,2390689,FBgn0264081,223031
2L,2168675,2169675,1.0,1.0,2L,2389578,2390689,FBgn0264081,219904
2L,2169721,2170721,0.0,1.0,2L,2389578,2390689,FBgn0264081,218858
2L,2175076,2176076,1.0,1.0,2L,2389578,2390689,FBgn0264081,213503
2L,2176046,2177046,1.0,1.0,2L,2389578,2390689,FBgn0264081,212533
2L,2177877,2178877,1.0,1.0,2L,2389578,2390689,FBgn0264081,210702
2L,2187131,2188131,0.0,1.0,2L,2389578,2390689,FBgn0264081,201448
2L,2188028,2189028,1.0,0.0,2L,2389578,2390689,FBgn0264081,200551
2L,2193130,2194130,1.0,1.0,2L,2389578,2390689,FBgn0264081,195449
2L,2194401,2195401,1.0,0.0,2L,2389578,2390689,FBgn0264081,194178
2L,2196371,2197371,1.0,1.0,2L,2389578,2390689,FBgn0264081,192208
2L,2197410,2198410,1.0,1.0,2L,2389578,2390689,FBgn0264081,191169
2L,2198345,2199345,1.0,1.0,2L,2389578,2390689,FBgn0264081,190234
2L,2199865,2200865,1.0,1.0,2L,2389578,2390689,FBgn0264081,188714
2L,2201095,2202095,0.0,1.0,2L,2389578,2390689,FBgn0264081,187484
2L,2202330,2203330,1.0,1.0,2L,2389578,2390689,FBgn0264081,186249
2L,2212080,2213080,1.0,1.0,2L,2389578,2390689,FBgn0264081,176499
2L,2213684,2214684,1.0,1.0,2L,2389578,2390689,FBgn0264081,174895
2L,2215826,2216826,1.0,1.0,2L,2389578,2390689,FBgn0264081,172753
2L,2216862,2217862,1.0,1.0,2L,2389578,2390689,FBgn0264081,171717
2L,2220296,2221296,1.0,1.0,2L,2389578,2390689,FBgn0264081,168283
2L,2221390,2222390,1.0,1.0,2L,2389578,2390689,FBgn0264081,167189
2L,2226309,2227309,1.0,1.0,2L,2389578,2390689,FBgn0264081,162270
2L,2227797,2228797,1.0,1.0,2L,2389578,2390689,FBgn0264081,160782
2L,2235047,2236047,1.0,0.0,2L,2389578,2390689,FBgn0264081,153532
2L,2236164,2237164,1.0,1.0,2L,2389578,2390689,FBgn0264081,152415
2L,2241840,2242840,1.0,1.0,2L,2389578,2390689,FBgn0264081,146739
2L,2242484,2243484,0.0,1.0,2L,2389578,2390689,FBgn0264081,146095
2L,2256863,2257863,0.0,1.0,2L,2389578,2390689,FBgn0264081,131716
2L,2278201,2279201,0.0,1.0,2L,2389578,2390689,FBgn0264081,110378
2L,2279195,2280195,1.0,1.0,2L,2389578,2390689,FBgn0264081,109384
2L,2282862,2283862,0.0,1.0,2L,2389578,2390689,FBgn0264081,105717
2L,2284286,2285286,1.0,0.0,2L,2389578,2390689,FBgn0264081,104293
2L,2305801,2306801,0.0,1.0,2L,2389578,2390689,FBgn0264081,82778
2L,2311170,2312170,0.0,1.0,2L,2389578,2390689,FBgn0264081,77409
2L,2315376,2316376,0.0,1.0,2L,2389578,2390689,FBgn0264081,73203
2L,2316109,2317109,0.0,1.0,2L,2389578,2390689,FBgn0264081,72470
2L,2319476,2320476,0.0,1.0,2L,2389578,2390689,FBgn0264081,69103
2L,2321302,2322302,0.0,1.0,2L,2389578,2390689,FBgn0264081,67277
2L,2323382,2324382,0.0,1.0,2L,2389578,2390689,FBgn0264081,65197
2L,2326973,2327973,0.0,1.0,2L,2389578,2390689,FBgn0264081,61606
2L,2330704,2331704,0.0,1.0,2L,2389578,2390689,FBgn0264081,57875
2L,2334555,2335555,0.0,1.0,2L,2389578,2390689,FBgn0264081,54024
2L,2343699,2344699,0.0,1.0,2L,2389578,2390689,FBgn0264081,44880
2L,2351561,2352561,0.0,1.0,2L,2389578,2390689,FBgn0264081,37018
2L,2355453,2356453,1.0,0.0,2L,2389578,2390689,FBgn0264081,33126
2L,2355970,2356970,1.0,0.0,2L,2389578,2390689,FBgn0264081,32609
2L,2357006,2358006,1.0,1.0,2L,2389578,2390689,FBgn0264081,31573
2L,2363726,2364726,1.0,1.0,2L,2389578,2390689,FBgn0264081,24853
2L,2371030,2372030,0.0,1.0,2L,2389578,2390689,FBgn0264081,17549
2L,2373827,2374827,1.0,1.0,2L,2389578,2390689,FBgn0264081,14752
2L,2375712,2376712,1.0,1.0,2L,2389578,2390689,FBgn0264081,12867
2L,2380503,2381503,1.0,1.0,2L,2389578,2390689,FBgn0264081,8076
2L,2382667,2383667,1.0,1.0,2L,2389578,2390689,FBgn0264081,5912
2L,2391087,2392087,0.0,1.0,2L,2391660,2392105,FBgn0287218,0
2L,2399817,2400817,0.0,1.0,2L,2391660,2392105,FBgn0287218,-7713
2L,2419439,2420439,1.0,0.0,2L,2424797,2425041,FBgn0264988,4359
2L,2420255,2421255,1.0,1.0,2L,2424797,2425041,FBgn0264988,3543
2L,2422669,2423669,1.0,1.0,2L,2424797,2425041,FBgn0264988,1129
2L,2427998,2428998,1.0,1.0,2L,2424797,2425041,FBgn0264988,-2958
2L,2429410,2430410,0.0,1.0,2L,2424797,2425041,FBgn0264988,-4370
2L,2433389,2434389,1.0,1.0,2L,2424797,2425041,FBgn0264988,-8349
2L,2434146,2435146,1.0,1.0,2L,2424797,2425041,FBgn0264988,-9106
2L,2435348,2436348,1.0,0.0,2L,2424797,2425041,FBgn0264988,-10308
2L,2450653,2451653,1.0,1.0,2L,2424797,2425041,FBgn0264988,-25613
2L,2454276,2455276,1.0,1.0,2L,2424797,2425041,FBgn0264988,-29236
2L,2459642,2460642,1.0,0.0,2L,2424797,2425041,FBgn0264988,-34602
2L,2461983,2462983,1.0,0.0,2L,2424797,2425041,FBgn0264988,-36943
2L,2465363,2466363,0.0,1.0,2L,2424797,2425041,FBgn0264988,-40323
2L,2492442,2493442,1.0,1.0,2L,2424797,2425041,FBgn0264988,-67402
2L,2494041,2495041,1.0,1.0,2L,2424797,2425041,FBgn0264988,-69001
2L,2499880,2500880,0.0,1.0,2L,2424797,2425041,FBgn0264988,-74840
2L,2501807,2502807,0.0,1.0,2L,2424797,2425041,FBgn0264988,-76767
2L,2505346,2506346,0.0,1.0,2L,2424797,2425041,FBgn0264988,-80306
2L,2518647,2519647,0.0,1.0,2L,2424797,2425041,FBgn0264988,-93607
2L,2524680,2525680,0.0,1.0,2L,2620187,2620782,FBgn0263322,94508
2L,2526277,2527277,0.0,1.0,2L,2620187,2620782,FBgn0263322,92911
2L,2527209,2528209,0.0,1.0,2L,2620187,2620782,FBgn0263322,91979
2L,2529989,2530989,0.0,1.0,2L,2620187,2620782,FBgn0263322,89199
2L,2543793,2544793,0.0,1.0,2L,2620187,2620782,FBgn0263322,75395
2L,2546825,2547825,0.0,1.0,2L,2620187,2620782,FBgn0263322,72363
2L,2574596,2575596,1.0,1.0,2L,2620187,2620782,FBgn0263322,44592
2L,2576349,2577349,1.0,1.0,2L,2620187,2620782,FBgn0263322,42839
2L,2579623,2580623,1.0,1.0,2L,2620187,2620782,FBgn0263322,39565
2L,2584602,2585602,1.0,1.0,2L,2620187,2620782,FBgn0263322,34586
2L,2591143,2592143,0.0,1.0,2L,2620187,2620782,FBgn0263322,28045
2L,2598514,2599514,0.0,1.0,2L,2620187,2620782,FBgn0263322,20674
2L,2606127,2607127,0.0,1.0,2L,2620187,2620782,FBgn0263322,13061
2L,2611624,2612624,0.0,1.0,2L,2620187,2620782,FBgn0263322,7564
2L,2640940,2641940,0.0,1.0,2L,2648360,2652414,FBgn0053125,6421
2L,2663783,2664783,0.0,1.0,2L,2648360,2652414,FBgn0053125,-11370
2L,2677256,2678256,1.0,1.0,2L,2648360,2652414,FBgn0053125,-24843
2L,2703281,2704281,0.0,1.0,2L,2648360,2652414,FBgn0053125,-50868
2L,2711973,2712973,0.0,1.0,2L,2648360,2652414,FBgn0053125,-59560
2L,2713191,2714191,0.0,1.0,2L,2648360,2652414,FBgn0053125,-60778
2L,2715778,2716778,0.0,1.0,2L,2648360,2652414,FBgn0053125,-63365
2L,2719843,2720843,0.0,1.0,2L,2648360,2652414,FBgn0053125,-67430
2L,2724335,2725335,1.0,1.0,2L,2648360,2652414,FBgn0053125,-71922
2L,2726948,2727948,0.0,1.0,2L,2648360,2652414,FBgn0053125,-74535
2L,2727473,2728473,1.0,0.0,2L,2648360,2652414,FBgn0053125,-75060
2L,2729361,2730361,1.0,1.0,2L,2648360,2652414,FBgn0053125,-76948
2L,2730644,2731644,1.0,0.0,2L,2648360,2652414,FBgn0053125,-78231
2L,2732589,2733589,1.0,1.0,2L,2648360,2652414,FBgn0053125,-80176
2L,2733214,2734214,1.0,0.0,2L,2648360,2652414,FBgn0053125,-80801
2L,2734282,2735282,1.0,1.0,2L,2648360,2652414,FBgn0053125,-81869
2L,2735203,2736203,1.0,0.0,2L,2648360,2652414,FBgn0053125,-82790
2L,2735642,2736642,1.0,0.0,2L,2648360,2652414,FBgn0053125,-83229
2L,2739482,2740482,1.0,1.0,2L,2648360,2652414,FBgn0053125,-87069
2L,2740696,2741696,1.0,1.0,2L,2648360,2652414,FBgn0053125,-88283
2L,2748123,2749123,1.0,1.0,2L,2648360,2652414,FBgn0053125,-95710
2L,2749513,2750513,1.0,1.0,2L,2648360,2652414,FBgn0053125,-97100
2L,2750737,2751737,1.0,1.0,2L,2648360,2652414,FBgn0053125,-98324
2L,2752265,2753265,1.0,1.0,2L,2648360,2652414,FBgn0053125,-99852
2L,2753665,2754665,1.0,1.0,2L,2648360,2652414,FBgn0053125,-101252
2L,2754845,2755845,1.0,1.0,2L,2648360,2652414,FBgn0053125,-102432
2L,2759322,2760322,1.0,1.0,2L,2648360,2652414,FBgn0053125,-106909
2L,2765427,2766427,1.0,1.0,2L,2648360,2652414,FBgn0053125,-113014
2L,2767355,2768355,1.0,1.0,2L,2648360,2652414,FBgn0053125,-114942
2L,2769528,2770528,1.0,1.0,2L,2648360,2652414,FBgn0053125,-117115
2L,2793637,2794637,0.0,1.0,2L,2648360,2652414,FBgn0053125,-141224
2L,2796927,2797927,0.0,1.0,2L,2648360,2652414,FBgn0053125,-144514
2L,2799090,2800090,0.0,1.0,2L,2648360,2652414,FBgn0053125,-146677
2L,2802061,2803061,1.0,0.0,2L,2648360,2652414,FBgn0053125,-149648
2L,2804394,2805394,1.0,1.0,2L,2648360,2652414,FBgn0053125,-151981
2L,2807770,2808770,1.0,1.0,2L,2648360,2652414,FBgn0053125,-155357
2L,2815222,2816222,0.0,1.0,2L,2648360,2652414,FBgn0053125,-162809
2L,2829636,2830636,1.0,1.0,2L,2648360,2652414,FBgn0053125,-177223
2L,2839860,2840860,1.0,0.0,2L,2648360,2652414,FBgn0053125,-187447
2L,2845239,2846239,1.0,0.0,2L,2648360,2652414,FBgn0053125,-192826
2L,2847177,2848177,1.0,0.0,2L,2648360,2652414,FBgn0053125,-194764
2L,2855354,2856354,1.0,1.0,2L,2648360,2652414,FBgn0053125,-202941
2L,2856859,2857859,1.0,1.0,2L,2648360,2652414,FBgn0053125,-204446
2L,2857714,2858714,1.0,1.0,2L,2648360,2652414,FBgn0053125,-205301
2L,2861086,2862086,1.0,1.0,2L,2648360,2652414,FBgn0053125,-208673
2L,2861988,2862988,1.0,1.0,2L,2648360,2652414,FBgn0053125,-209575
2L,2863771,2864771,0.0,1.0,2L,2648360,2652414,FBgn0053125,-211358
2L,2865927,2866927,1.0,0.0,2L,2648360,2652414,FBgn0053125,-213514
2L,2873161,2874161,1.0,1.0,2L,2648360,2652414,FBgn0053125,-220748
2L,2878287,2879287,1.0,1.0,2L,2648360,2652414,FBgn0053125,-225874
2L,2882567,2883567,0.0,1.0,2L,2648360,2652414,FBgn0053125,-230154
2L,2884632,2885632,1.0,1.0,2L,2648360,2652414,FBgn0053125,-232219
2L,2885992,2886992,1.0,1.0,2L,2648360,2652414,FBgn0053125,-233579
2L,2888254,2889254,1.0,1.0,2L,2648360,2652414,FBgn0053125,-235841
2L,2891060,2892060,1.0,1.0,2L,2648360,2652414,FBgn0053125,-238647
2L,2892326,2893326,0.0,1.0,2L,2648360,2652414,FBgn0053125,-239913
2L,2896671,2897671,1.0,1.0,2L,2648360,2652414,FBgn0053125,-244258
2L,2897684,2898684,1.0,1.0,2L,2648360,2652414,FBgn0053125,-245271
2L,2898650,2899650,0.0,1.0,2L,2648360,2652414,FBgn0053125,-246237
2L,2899980,2900980,1.0,1.0,2L,2648360,2652414,FBgn0053125,-247567
2L,2902175,2903175,0.0,1.0,2L,2648360,2652414,FBgn0053125,-249762
2L,2907532,2908532,0.0,1.0,2L,2648360,2652414,FBgn0053125,-255119
2L,2908437,2909437,1.0,1.0,2L,2648360,2652414,FBgn0053125,-256024
2L,2909243,2910243,0.0,1.0,2L,2648360,2652414,FBgn0053125,-256830
2L,2913556,2914556,0.0,1.0,2L,2648360,2652414,FBgn0053125,-261143
2L,2915044,2916044,0.0,1.0,2L,2648360,2652414,FBgn0053125,-262631
2L,2921792,2922792,1.0,0.0,2L,2648360,2652414,FBgn0053125,-269379
2L,2922819,2923819,0.0,1.0,2L,2648360,2652414,FBgn0053125,-270406
2L,2923963,2924963,1.0,1.0,2L,2648360,2652414,FBgn0053125,-271550
2L,2925159,2926159,1.0,1.0,2L,2648360,2652414,FBgn0053125,-272746
2L,2931673,2932673,0.0,1.0,2L,2648360,2652414,FBgn0053125,-279260
2L,2932725,2933725,0.0,1.0,2L,2648360,2652414,FBgn0053125,-280312
2L,2939886,2940886,0.0,1.0,2L,2648360,2652414,FBgn0053125,-287473
2L,2940807,2941807,0.0,1.0,2L,2648360,2652414,FBgn0053125,-288394
2L,2941456,2942456,0.0,1.0,2L,2648360,2652414,FBgn0053125,-289043
2L,2944001,2945001,0.0,1.0,2L,2648360,2652414,FBgn0053125,-291588
2L,2945231,2946231,0.0,1.0,2L,2648360,2652414,FBgn0053125,-292818
2L,2954251,2955251,1.0,0.0,2L,2648360,2652414,FBgn0053125,-301838
2L,2955569,2956569,1.0,1.0,2L,2648360,2652414,FBgn0053125,-303156
2L,2956632,2957632,1.0,1.0,2L,2648360,2652414,FBgn0053125,-304219
2L,2957545,2958545,0.0,1.0,2L,2648360,2652414,FBgn0053125,-305132
2L,2958522,2959522,1.0,0.0,2L,2648360,2652414,FBgn0053125,-306109
2L,2969091,2970091,1.0,1.0,2L,2648360,2652414,FBgn0053125,-316678
2L,2972166,2973166,1.0,1.0,2L,2648360,2652414,FBgn0053125,-319753
2L,2976662,2977662,1.0,1.0,2L,2648360,2652414,FBgn0053125,-324249
2L,2978698,2979698,1.0,1.0,2L,2648360,2652414,FBgn0053125,-326285
2L,2979490,2980490,1.0,1.0,2L,2648360,2652414,FBgn0053125,-327077
2L,2987333,2988333,1.0,1.0,2L,2648360,2652414,FBgn0053125,-334920
2L,2992906,2993906,1.0,1.0,2L,2648360,2652414,FBgn0053125,-340493
2L,2998883,2999883,1.0,1.0,2L,2648360,2652414,FBgn0053125,-346470
2L,2999869,3000869,0.0,1.0,2L,2648360,2652414,FBgn0053125,-347456
2L,3010764,3011764,1.0,0.0,2L,3357646,3358618,FBgn0031526,345883
2L,3012310,3013310,1.0,0.0,2L,3357646,3358618,FBgn0031526,344337
2L,3014672,3015672,1.0,0.0,2L,3357646,3358618,FBgn0031526,341975
2L,3017864,3018864,1.0,0.0,2L,3357646,3358618,FBgn0031526,338783
2L,3022801,3023801,1.0,1.0,2L,3357646,3358618,FBgn0031526,333846
2L,3028601,3029601,1.0,1.0,2L,3357646,3358618,FBgn0031526,328046
2L,3030117,3031117,1.0,1.0,2L,3357646,3358618,FBgn0031526,326530
2L,3036905,3037905,1.0,1.0,2L,3357646,3358618,FBgn0031526,319742
2L,3039505,3040505,1.0,1.0,2L,3357646,3358618,FBgn0031526,317142
2L,3040835,3041835,1.0,0.0,2L,3357646,3358618,FBgn0031526,315812
2L,3041608,3042608,1.0,1.0,2L,3357646,3358618,FBgn0031526,315039
2L,3046336,3047336,1.0,0.0,2L,3357646,3358618,FBgn0031526,310311
2L,3048523,3049523,1.0,0.0,2L,3357646,3358618,FBgn0031526,308124
2L,3055927,3056927,1.0,1.0,2L,3357646,3358618,FBgn0031526,300720
2L,3058397,3059397,1.0,1.0,2L,3357646,3358618,FBgn0031526,298250
2L,3066288,3067288,1.0,0.0,2L,3357646,3358618,FBgn0031526,290359
2L,3067199,3068199,1.0,1.0,2L,3357646,3358618,FBgn0031526,289448
2L,3072538,3073538,1.0,0.0,2L,3357646,3358618,FBgn0031526,284109
2L,3083435,3084435,1.0,0.0,2L,3357646,3358618,FBgn0031526,273212
2L,3086565,3087565,1.0,0.0,2L,3357646,3358618,FBgn0031526,270082
2L,3087893,3088893,0.0,1.0,2L,3357646,3358618,FBgn0031526,268754
2L,3089886,3090886,1.0,1.0,2L,3357646,3358618,FBgn0031526,266761
2L,3090691,3091691,1.0,0.0,2L,3357646,3358618,FBgn0031526,265956
2L,3092658,3093658,1.0,1.0,2L,3357646,3358618,FBgn0031526,263989
2L,3094880,3095880,1.0,1.0,2L,3357646,3358618,FBgn0031526,261767
2L,3096944,3097944,1.0,0.0,2L,3357646,3358618,FBgn0031526,259703
2L,3105783,3106783,0.0,1.0,2L,3357646,3358618,FBgn0031526,250864
2L,3107843,3108843,1.0,1.0,2L,3357646,3358618,FBgn0031526,248804
2L,3112474,3113474,1.0,0.0,2L,3357646,3358618,FBgn0031526,244173
2L,3122122,3123122,1.0,1.0,2L,3357646,3358618,FBgn0031526,234525
2L,3124249,3125249,1.0,1.0,2L,3357646,3358618,FBgn0031526,232398
2L,3130442,3131442,1.0,1.0,2L,3357646,3358618,FBgn0031526,226205
2L,3131274,3132274,1.0,1.0,2L,3357646,3358618,FBgn0031526,225373
2L,3134133,3135133,0.0,1.0,2L,3357646,3358618,FBgn0031526,222514
2L,3135860,3136860,0.0,1.0,2L,3357646,3358618,FBgn0031526,220787
2L,3136567,3137567,0.0,1.0,2L,3357646,3358618,FBgn0031526,220080
2L,3137380,3138380,0.0,1.0,2L,3357646,3358618,FBgn0031526,219267
2L,3140764,3141764,0.0,1.0,2L,3357646,3358618,FBgn0031526,215883
2L,3142070,3143070,0.0,1.0,2L,3357646,3358618,FBgn0031526,214577
2L,3142656,3143656,1.0,0.0,2L,3357646,3358618,FBgn0031526,213991
2L,3144704,3145704,1.0,1.0,2L,3357646,3358618,FBgn0031526,211943
2L,3152573,3153573,1.0,1.0,2L,3357646,3358618,FBgn0031526,204074
2L,3158486,3159486,1.0,1.0,2L,3357646,3358618,FBgn0031526,198161
2L,3162078,3163078,1.0,1.0,2L,3357646,3358618,FBgn0031526,194569
2L,3163226,3164226,1.0,1.0,2L,3357646,3358618,FBgn0031526,193421
2L,3163966,3164966,1.0,0.0,2L,3357646,3358618,FBgn0031526,192681
2L,3165222,3166222,1.0,1.0,2L,3357646,3358618,FBgn0031526,191425
2L,3169069,3170069,1.0,0.0,2L,3357646,3358618,FBgn0031526,187578
2L,3172451,3173451,1.0,1.0,2L,3357646,3358618,FBgn0031526,184196
2L,3199260,3200260,0.0,1.0,2L,3357646,3358618,FBgn0031526,157387
2L,3227518,3228518,0.0,1.0,2L,3357646,3358618,FBgn0031526,129129
2L,3237854,3238854,0.0,1.0,2L,3357646,3358618,FBgn0031526,118793
2L,3243892,3244892,0.0,1.0,2L,3357646,3358618,FBgn0031526,112755
2L,3245800,3246800,0.0,1.0,2L,3357646,3358618,FBgn0031526,110847
