Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,dmel_denovo_gene,dyak_ortho_gene,Strand,Distance
2L,2269000,2270000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-104528
2L,2289771,2290771,1.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-83757
2L,2294067,2295067,1.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-79461
2L,2295740,2296740,0.0,1.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-77788
2L,2298345,2299345,1.0,1.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-75183
2L,2306401,2307401,1.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-67127
2L,2307893,2308893,1.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-65635
2L,2321000,2322000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-52528
2L,2350000,2351000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-23528
2L,2354000,2355000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-19528
2L,2356296,2357296,1.0,1.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-17232
2L,2364000,2365000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-9528
2L,2365118,2366118,1.0,1.0,2L,2374527,2375430,FBgn0264081,GE27967,-,-8410
2L,2377000,2378000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,1571
2L,2380000,2381000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,4571
2L,2384759,2385759,1.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,9330
2L,2390000,2391000,0.0,0.0,2L,2374527,2375430,FBgn0264081,GE27967,-,14571
2L,2404000,2405000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,-8175
2L,2416928,2417928,1.0,1.0,2L,2413174,2413570,FBgn0264988,GE28956,+,3359
2L,2429808,2430808,0.0,1.0,2L,2413174,2413570,FBgn0264988,GE28956,+,16239
2L,2444450,2445450,1.0,1.0,2L,2413174,2413570,FBgn0264988,GE28956,+,30881
2L,2447000,2448000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,33431
2L,2449000,2450000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,35431
2L,2451000,2452000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,37431
2L,2454000,2455000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,40431
2L,2469000,2470000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,55431
2L,2478000,2479000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,64431
2L,2487000,2488000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,73431
2L,2493551,2494551,1.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,79982
2L,2504000,2505000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,90431
2L,2510000,2511000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,96431
2L,2511000,2512000,0.0,0.0,2L,2413174,2413570,FBgn0264988,GE28956,+,97431
2L,2527000,2528000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-81972
2L,2538000,2539000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-70972
2L,2541000,2542000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-67972
2L,2543000,2544000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-65972
2L,2544000,2545000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-64972
2L,2550000,2551000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-58972
2L,2561479,2562479,1.0,1.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-47493
2L,2577000,2578000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-31972
2L,2593000,2594000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-15972
2L,2594000,2595000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-14972
2L,2604000,2605000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,-4972
2L,2621000,2622000,0.0,0.0,2L,2609971,2610195,FBgn0263322,GE27399,+,10806
2L,2633000,2634000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,-5508
2L,2634000,2635000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,-4508
2L,2638000,2639000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,-508
2L,2649000,2650000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,5505
2L,2653441,2654441,1.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,9946
2L,2665000,2666000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,21505
2L,2669000,2670000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,25505
2L,2677000,2678000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,33505
2L,2678000,2679000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,34505
2L,2689000,2690000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,45505
2L,2699000,2700000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,55505
2L,2721000,2722000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,77505
2L,2727106,2728106,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,83611
2L,2729621,2730621,0.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,86126
2L,2746286,2747286,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,102791
2L,2747778,2748778,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,104283
2L,2759723,2760723,0.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,116228
2L,2771000,2772000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,127505
2L,2785282,2786282,1.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,141787
2L,2786000,2787000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,142505
2L,2789043,2790043,1.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,145548
2L,2793000,2794000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,149505
2L,2796736,2797736,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,153241
2L,2800093,2801093,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,156598
2L,2805746,2806746,0.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,162251
2L,2808000,2809000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,164505
2L,2810000,2811000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,166505
2L,2816000,2817000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,172505
2L,2832355,2833355,0.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,188860
2L,2852162,2853162,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,208667
2L,2855000,2856000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,211505
2L,2868334,2869334,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,224839
2L,2872823,2873823,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,229328
2L,2889000,2890000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,245505
2L,2893827,2894827,1.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,250332
2L,2901486,2902486,0.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,257991
2L,2906000,2907000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,262505
2L,2909110,2910110,1.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,265615
2L,2913000,2914000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,269505
2L,2923000,2924000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,279505
2L,2925000,2926000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,281505
2L,2929000,2930000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,285505
2L,2933213,2934213,1.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,289718
2L,2934000,2935000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,290505
2L,2940000,2941000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,296505
2L,2949542,2950542,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,306047
2L,2951839,2952839,0.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,308344
2L,2965365,2966365,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,321870
2L,2980669,2981669,1.0,1.0,2L,2639507,2643496,FBgn0053125,GE15058,-,337174
2L,2984000,2985000,0.0,0.0,2L,2639507,2643496,FBgn0053125,GE15058,-,340505
2L,3009000,3010000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-332160
2L,3011000,3012000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-330160
2L,3012873,3013873,1.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-328287
2L,3014000,3015000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-327160
2L,3021000,3022000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-320160
2L,3037054,3038054,1.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-304106
2L,3039000,3040000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-302160
2L,3040000,3041000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-301160
2L,3043000,3044000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-298160
2L,3043874,3044874,0.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-297286
2L,3064000,3065000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-277160
2L,3065000,3066000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-276160
2L,3068000,3069000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-273160
2L,3072000,3073000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-269160
2L,3080951,3081951,1.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-260209
2L,3086304,3087304,1.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-254856
2L,3092000,3093000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-249160
2L,3114458,3115458,1.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-226702
2L,3118000,3119000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-223160
2L,3133517,3134517,1.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-207643
2L,3140000,3141000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-201160
2L,3150000,3151000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-191160
2L,3159949,3160949,0.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-181211
2L,3165945,3166945,1.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-175215
2L,3203000,3204000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-138160
2L,3214000,3215000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-127160
2L,3226000,3227000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-115160
2L,3232000,3233000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-109160
2L,3246000,3247000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-95160
2L,3253000,3254000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-88160
2L,3256000,3257000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-85160
2L,3268000,3269000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-73160
2L,3271000,3272000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-70160
2L,3280000,3281000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-61160
2L,3285000,3286000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-56160
2L,3292000,3293000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-49160
2L,3294000,3295000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-47160
2L,3295000,3296000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-46160
2L,3323601,3324601,0.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-17559
2L,3329000,3330000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,-12160
2L,3343000,3344000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,0
2L,3349000,3350000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,5843
2L,3350236,3351236,0.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,7079
2L,3357232,3358232,1.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,14075
2L,3360000,3361000,0.0,0.0,2L,3342159,3343158,FBgn0031526,GE18227,+,16843
2L,3361188,3362188,1.0,1.0,2L,3342159,3343158,FBgn0031526,GE18227,+,18031
2L,3371000,3372000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,-11254
2L,3372000,3373000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,-10254
2L,3374000,3375000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,-8254
2L,3385000,3386000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,1314
2L,3388000,3389000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,4314
2L,3391000,3392000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,7314
2L,3397000,3398000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,13314
2L,3401000,3402000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,17314
2L,3414000,3415000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,30314
2L,3414625,3415625,1.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,30939
2L,3417000,3418000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,33314
2L,3441000,3442000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,57314
2L,3442000,3443000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,58314
2L,3448000,3449000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,64314
2L,3449431,3450431,0.0,1.0,2L,3383253,3383687,FBgn0085204,GE18229,+,65745
2L,3460000,3461000,0.0,0.0,2L,3383253,3383687,FBgn0085204,GE18229,+,76314
2L,3466356,3467356,0.0,1.0,2L,3383253,3383687,FBgn0085204,GE18229,+,82670
2L,3467260,3468260,0.0,1.0,2L,3383253,3383687,FBgn0085204,GE18229,+,83574
2L,3484000,3485000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-82378
2L,3497000,3498000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-69378
2L,3501000,3502000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-65378
2L,3510000,3511000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-56378
2L,3523000,3524000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-43378
2L,3528807,3529807,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-37571
2L,3534000,3535000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-32378
2L,3539000,3540000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-27378
2L,3555000,3556000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-11378
2L,3557000,3558000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-9378
2L,3558000,3559000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,-8378
2L,3573000,3574000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,5103
2L,3576000,3577000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,8103
2L,3579000,3580000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,11103
2L,3588000,3589000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,20103
2L,3595000,3596000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,27103
2L,3597000,3598000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,29103
2L,3606000,3607000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,38103
2L,3625376,3626376,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,57479
2L,3633430,3634430,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,65533
2L,3638000,3639000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,70103
2L,3639744,3640744,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,71847
2L,3646474,3647474,1.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,78577
2L,3657000,3658000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,89103
2L,3658000,3659000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,90103
2L,3696000,3697000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,128103
2L,3699000,3700000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,131103
2L,3699871,3700871,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,131974
2L,3708293,3709293,0.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,140396
2L,3710014,3711014,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,142117
2L,3719000,3720000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,151103
2L,3720000,3721000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,152103
2L,3723000,3724000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,155103
2L,3740000,3741000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,172103
2L,3742000,3743000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,174103
2L,3745000,3746000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,177103
2L,3747053,3748053,1.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,179156
2L,3761000,3762000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,193103
2L,3764026,3765026,0.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,196129
2L,3774345,3775345,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,206448
2L,3775000,3776000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,207103
2L,3777748,3778748,0.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,209851
2L,3783000,3784000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,215103
2L,3787571,3788571,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,219674
2L,3798000,3799000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,230103
2L,3807484,3808484,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,239587
2L,3808857,3809857,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,240960
2L,3815000,3816000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,247103
2L,3819277,3820277,1.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,251380
2L,3828000,3829000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,260103
2L,3828865,3829865,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,260968
2L,3839000,3840000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,271103
2L,3842000,3843000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,274103
2L,3852000,3853000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,284103
2L,3859000,3860000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,291103
2L,3867931,3868931,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,300034
2L,3869000,3870000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,301103
2L,3871000,3872000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,303103
2L,3885000,3886000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,317103
2L,3887000,3888000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,319103
2L,3909000,3910000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,341103
2L,3926000,3927000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,358103
2L,3952495,3953495,1.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,384598
2L,3960000,3961000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,392103
2L,3968000,3969000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,400103
2L,3969000,3970000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,401103
2L,3970000,3971000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,402103
2L,3995000,3996000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,427103
2L,4015000,4016000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,447103
2L,4018000,4019000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,450103
2L,4022279,4023279,0.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,454382
2L,4039000,4040000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,471103
2L,4041000,4042000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,473103
2L,4042000,4043000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,474103
2L,4045000,4046000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,477103
2L,4053000,4054000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,485103
2L,4055000,4056000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,487103
2L,4083000,4084000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,515103
2L,4084011,4085011,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,516114
2L,4088317,4089317,1.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,520420
2L,4089000,4090000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,521103
2L,4090000,4091000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,522103
2L,4094000,4095000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,526103
2L,4097750,4098750,1.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,529853
2L,4099000,4100000,0.0,0.0,2L,3567377,3567898,FBgn0264363,GE28123,+,531103
2L,4102869,4103869,0.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,534972
2L,4110538,4111538,0.0,1.0,2L,3567377,3567898,FBgn0264363,GE28123,+,542641
2L,4113910,4114910,0.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-541147
2L,4122609,4123609,0.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-532448
2L,4127344,4128344,1.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-527713
2L,4135000,4136000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-520057
2L,4161000,4162000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-494057
2L,4164000,4165000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-491057
2L,4173352,4174352,0.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-481705
2L,4181000,4182000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-474057
2L,4186000,4187000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-469057
2L,4193000,4194000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-462057
2L,4195000,4196000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-460057
2L,4201000,4202000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-454057
2L,4210000,4211000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-445057
2L,4211425,4212425,1.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-443632
2L,4220916,4221916,0.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-434141
2L,4225000,4226000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-430057
2L,4231000,4232000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-424057
2L,4236000,4237000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-419057
2L,4255000,4256000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-400057
2L,4257000,4258000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-398057
2L,4281345,4282345,1.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-373712
2L,4282000,4283000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-373057
2L,4284000,4285000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-371057
2L,4287000,4288000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-368057
2L,4292000,4293000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-363057
2L,4311706,4312706,1.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-343351
2L,4315000,4316000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-340057
2L,4321000,4322000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-334057
2L,4325000,4326000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-330057
2L,4332000,4333000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-323057
2L,4339000,4340000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-316057
2L,4347000,4348000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-308057
2L,4355325,4356325,1.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-299732
2L,4358163,4359163,1.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-296894
2L,4367399,4368399,0.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-287658
2L,4383000,4384000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-272057
2L,4389000,4390000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-266057
2L,4404965,4405965,1.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-250092
2L,4423000,4424000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-232057
2L,4426921,4427921,1.0,1.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-228136
2L,4429000,4430000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-226057
2L,4430000,4431000,0.0,0.0,2L,4656056,4657424,FBgn0083938,GE18300,+,-225057
